Program,path_to_mutant,exam_score
AddGate_swap_inGap_13_.qasm,SBFL_circuits/QMutBenchMutants/Mutants_vqe_5_qubits/,0.125
AddGate_rz_inGap_21_.qasm,SBFL_circuits/QMutBenchMutants/Mutants_vqe_5_qubits/,0.5416666666666666
AddGate_swap_inGap_14_.qasm,SBFL_circuits/QMutBenchMutants/Mutants_vqe_5_qubits/,0.2916666666666667
AddGate_x_inGap_6_.qasm,SBFL_circuits/QMutBenchMutants/Mutants_vqe_5_qubits/,0.2916666666666667
AddGate_rxx_inGap_14_.qasm,SBFL_circuits/QMutBenchMutants/Mutants_vqe_5_qubits/,0.125
AddGate_ry_inGap_26_.qasm,SBFL_circuits/QMutBenchMutants/Mutants_vqe_5_qubits/,0.08333333333333333
AddGate_h_inGap_10_.qasm,SBFL_circuits/QMutBenchMutants/Mutants_vqe_5_qubits/,0.041666666666666664
AddGate_z_inGap_19_.qasm,SBFL_circuits/QMutBenchMutants/Mutants_vqe_5_qubits/,0.20833333333333334
AddGate_y_inGap_5_.qasm,SBFL_circuits/QMutBenchMutants/Mutants_vqe_5_qubits/,0.375
AddGate_y_inGap_24_.qasm,SBFL_circuits/QMutBenchMutants/Mutants_vqe_5_qubits/,0.125
AddGate_rxx_inGap_4_.qasm,SBFL_circuits/QMutBenchMutants/Mutants_vqe_5_qubits/,0.3333333333333333
AddGate_x_inGap_13_.qasm,SBFL_circuits/QMutBenchMutants/Mutants_vqe_5_qubits/,0.041666666666666664
AddGate_y_inGap_1_.qasm,SBFL_circuits/QMutBenchMutants/Mutants_vqe_5_qubits/,0.25
AddGate_y_inGap_4_.qasm,SBFL_circuits/QMutBenchMutants/Mutants_vqe_5_qubits/,0.25
AddGate_z_inGap_23_.qasm,SBFL_circuits/QMutBenchMutants/Mutants_vqe_5_qubits/,0.5416666666666666
AddGate_ry_inGap_21_.qasm,SBFL_circuits/QMutBenchMutants/Mutants_vqe_5_qubits/,0.16666666666666666
AddGate_x_inGap_26_.qasm,SBFL_circuits/QMutBenchMutants/Mutants_vqe_5_qubits/,0.041666666666666664
AddGate_ry_inGap_5_.qasm,SBFL_circuits/QMutBenchMutants/Mutants_vqe_5_qubits/,0.2916666666666667
AddGate_h_inGap_11_.qasm,SBFL_circuits/QMutBenchMutants/Mutants_vqe_5_qubits/,0.5
AddGate_x_inGap_27_.qasm,SBFL_circuits/QMutBenchMutants/Mutants_vqe_5_qubits/,0.041666666666666664
AddGate_x_inGap_5_.qasm,SBFL_circuits/QMutBenchMutants/Mutants_vqe_5_qubits/,0.875
AddGate_x_inGap_9_.qasm,SBFL_circuits/QMutBenchMutants/Mutants_vqe_5_qubits/,0.125
AddGate_x_inGap_4_.qasm,SBFL_circuits/QMutBenchMutants/Mutants_vqe_5_qubits/,0.16666666666666666
AddGate_y_inGap_10_.qasm,SBFL_circuits/QMutBenchMutants/Mutants_vqe_5_qubits/,0.125
AddGate_y_inGap_9_.qasm,SBFL_circuits/QMutBenchMutants/Mutants_vqe_5_qubits/,0.16666666666666666
AddGate_ry_inGap_15_.qasm,SBFL_circuits/QMutBenchMutants/Mutants_vqe_5_qubits/,0.2916666666666667
AddGate_y_inGap_23_.qasm,SBFL_circuits/QMutBenchMutants/Mutants_vqe_5_qubits/,0.08333333333333333
